player_id,player_name,elo,clay_elo,form,clay_wr,rg_best,fatigue
108774,Marco Aurelio Nunez,1484.736306793522,1484.736306793522,0.5,0.5,0,30
108773,Julius Gotovskis,1484.666134809956,1484.736306793522,0.5,0.5,0,30
108763,Alberto Emmanuel Alvarado Larin,1371.4835567733037,1484.708593681949,0.0,0.5,0,60
120792,M Abid Ali Khan Akbar,1498.6372707978062,1484.7070718011355,0.3333333333333333,0.5,0,60
105463,Charalampos Kapogiannis,1485.5201622040101,1484.7055723519347,0.5,0.5,0,30
200525,Abdulrahman Alawadhi,1483.944013613864,1484.7024671725246,0.5,0.5,0,30
105488,Jose Benitez,1501.3435150700657,1484.6364586415966,0.5,0.5,0,30
209080,Blaise Bicknell,1543.2923199650004,1484.6143297635253,0.6,0.0,0,0
104917,Anas Fattar,1482.9832634299446,1484.5794576484034,0.5,0.5,0,30
105720,Stanislav Vovk,1485.1616857946003,1484.5110618737378,0.5,0.5,0,30
103657,Ivo Klec,1469.8434581988106,1484.5035147548951,0.0,0.0,0,60
104219,Stephane Bohli,1393.5780965219094,1484.30196611181,0.0,0.0,0,60
105245,Fabiano De Paula,1483.9172722562328,1484.2748251903802,0.5,0.5,0,30
104944,Niels Desein,1458.9971777462583,1484.2718743509192,0.0,0.5,0,60
208004,Harold Mayot,1480.1042424903756,1484.1950664982362,0.1,0.2,1,0
207277,Illia Biloborodko,1475.0629308971174,1484.1789568290915,0.0,0.5,0,60
211573,Lucky Candra Kurniawan,1468.5344625126952,1484.0589272799227,0.0,0.5,0,60
200250,Mehluli Don Ayanda Sibanda,1439.4380564084895,1484.0508066555974,0.0,0.5,0,60
105529,Carlos Gomez Herrera,1483.3891546191855,1484.0463657367077,0.5,0.5,0,30
104234,Predrag Rusevski,1484.0369454922125,1484.0369454922125,0.5,0.5,0,30
121971,Duilio Vallebuona,1483.3032410595495,1484.034571228421,0.5,0.5,0,30
104191,Ismar Gorcic,1485.4387023526476,1484.0336255718648,0.5,0.5,0,60
109054,Daniel Masur,1454.856445404096,1484.031030367291,0.16666666666666666,0.5,0,60
209971,Michael Bassem Sobhy,1484.6385184788294,1484.0,0.0,0.0,0,60
121648,Tunde Segodo,1484.0,1484.0,0.5,0.5,0,30
126939,Khumoun Sultanov,1510.5175740168936,1484.0,0.5,0.5,0,0
111806,Fajing Sun,1455.4041984681055,1484.0,0.0,0.0,0,60
104864,Alex Kuznetsov,1395.020340026591,1484.0,0.2,0.5,1,7
111761,Benjamin Lock,1525.9088327733978,1484.0,0.7777777777777778,0.5,0,0
111781,Janis Podzus,1412.2270580483716,1484.0,0.0,0.0,0,60
105180,Daniel Dutra Da Silva,1484.0,1484.0,0.5,0.5,0,30
209120,Yassine Dlimi,1506.8675661410548,1484.0,0.5,0.0,0,60
104909,Sunu Wahyu Trijati,1499.7810858305688,1484.0,0.5,0.0,0,60
123814,Markus Kerner,1483.961801413015,1484.0,0.5,0.5,0,30
212040,Daniel Azar,1484.0,1484.0,0.5,0.5,0,30
209294,Diego Duran,1485.5793973082523,1484.0,0.0,0.5,0,60
200374,Nicolas Alvarez Varona,1501.8233022621207,1484.0,0.0,0.0,0,0
108703,Eleftherios Christou,1484.0,1484.0,0.5,0.5,0,30
108713,Julen Uriguen,1500.7701398146428,1484.0,0.0,0.0,0,60
212720,Juan Carlos Fuentes Vasquez,1484.4458347092177,1484.0,0.5,0.0,0,60
200045,Anthony Susanto,1427.6656220277002,1484.0,0.0,0.5,0,60
106085,Hamid Reza Nadaf,1499.1623656945362,1484.0,1.0,0.5,0,60
108687,Rami Osman,1484.0,1484.0,0.5,0.5,0,30
108734,Fredrik Ask,1468.0788244509838,1484.0,0.0,0.5,0,60
104253,Juan Martin Aranguren,1484.0,1484.0,0.5,0.5,0,30
103682,Kyu Tae Im,1483.6759963614898,1484.0,0.0,0.5,0,25
108750,Adrian Forberg Skogeng,1484.0339081301693,1484.0,0.5,0.5,0,30
108737,Marco Antonio Rojas,1484.0,1484.0,0.5,0.5,0,30
104299,Hiu Tung Yu,1488.254777911588,1484.0,0.5,0.0,0,56
149284,Jose  Flores,1484.0,1484.0,0.5,0.5,0,30
105159,Vaja Uzakov,1465.6358122958122,1484.0,0.0,0.5,0,60
108738,Claudio Dias Conduto,1484.0,1484.0,0.5,0.5,0,30
110596,Fred Simonsson,1484.0,1484.0,0.5,0.5,0,30
207738,Brandon Perez,1460.1933173805182,1484.0,0.0,0.5,0,60
105662,Tomislav Jotovski,1484.0,1484.0,0.5,0.5,0,30
208122,Thabo Ncube,1483.0905167185185,1484.0,0.5,0.5,0,30
208317,Roey Tabet,1484.0,1484.0,0.5,0.5,0,30
133018,Michail Pervolarakis,1428.714323231398,1484.0,0.2,0.0,0,60
105305,Valentin Dimov,1484.0,1484.0,0.5,0.5,0,30
105431,Ariel Behar,1461.975472408132,1484.0,0.25,0.5,0,60
108978,Nick Van Rosberg,1484.0,1484.0,0.5,0.5,0,30
206646,Louis Van Herck,1484.0,1484.0,0.5,0.5,0,30
144772,Salvador Andres Bolanos,1465.950689491295,1484.0,0.0,0.0,0,60
108780,Lofo Ramiaramanana,1483.712242008225,1484.0,0.0,0.5,0,60
144777,Constantinos Ioannides,1484.0,1484.0,0.5,0.5,0,30
144775,Linh Giang Trinh,1464.3440542287726,1484.0,0.3333333333333333,0.5,0,0
144771,Sebastian Quiros,1468.6646098870315,1484.0,0.0,0.5,0,60
207134,Fitriadi M Rifqi,1489.9614805834753,1484.0,0.5,0.5,0,60
119511,Loic Didavi,1483.7986807116463,1483.9499165334444,0.5,0.5,0,30
209872,Thehan Sanjaya Wijemanne,1484.019770454857,1483.9444812703343,0.5,0.5,0,30
105909,Sam Barry,1422.0648639582707,1483.9020869489425,0.5,0.0,0,60
200214,Alan Fernando Rubio Fierros,1487.301470392533,1483.8958990196936,0.0,0.0,0,0
105479,Alejandro Mendoza,1483.7946512138324,1483.8235501458134,0.5,0.5,0,30
207971,Xavier Lawrence,1465.7925768476796,1483.7812240197306,0.0,0.5,0,60
117365,Petros Chrysochos,1424.5746427689699,1483.7125933007535,0.3,0.5,0,60
105434,Ruan Roelofse,1449.4539557099044,1483.6953414164598,0.25,0.5,0,60
209871,Amr Elsayed Abdou Ahmed Mohamed,1465.3360101356732,1483.6700121353733,0.3333333333333333,0.5,0,60
103451,Bjorn Phau,1486.8162180130769,1483.6601471885774,0.5,0.4444444444444444,1,7
209318,Petr Nesterov,1491.4119926541805,1483.5951970046765,0.5,0.5,0,30
105288,Guillermo Rivera Aranguiz,1486.6352291249973,1483.5815435510995,0.5,0.5,0,30
105830,Hicham Khaddari,1479.3344693362005,1483.5445004994929,0.5,0.3333333333333333,0,3
209409,Coleman Wong,1574.5174533554668,1483.4409094655357,0.6,0.0,0,19
122109,Sanjar Fayziev,1411.1314663355822,1483.4301739414675,0.2,0.5,0,0
207421,Alex Fairbanks,1484.8170670847571,1483.428033095025,0.5,0.5,0,30
105032,Sam Groth,1497.4829024910368,1483.4059243638385,0.2,0.0,1,60
210460,Nishesh Basavareddy,1524.6592173393917,1483.3818579214135,0.4,0.0,0,60
104718,Luis Diaz Barriga,1481.4726548348226,1483.380859576169,0.5,0.5,0,30
202359,Marvin Moeller,1482.792361382551,1483.3730378389591,0.5,0.5,0,30
144949,Menelaos Efstathiou,1451.5014607397882,1483.3672635387363,0.25,0.0,0,60
209279,Terence Atmane,1530.5687057043117,1483.351524918293,0.5,0.375,1,6
210476,Enmanuel Munoz,1482.893689177427,1483.3188656328214,0.5,0.5,0,30
108718,Vicente Elberto Anasta,1481.2788387276105,1483.2988735458985,0.5,0.5,0,30
104949,Weerapat Doakmaiklee,1469.4936441522973,1483.2959743170234,0.0,0.5,0,0
211326,Gunawan Trismuwantara,1452.5930455324078,1483.2898642039513,0.0,0.5,0,60
105194,Nick Lindahl,1410.3878320403273,1483.263693206478,0.0,0.0,0,60
108986,Gilbert Wong,1483.263693206478,1483.263693206478,0.5,0.5,0,30
208937,Kasidit Samrej,1464.7884145189512,1483.263693206478,0.5,0.5,0,0
103668,Lazar Magdincev,1483.263693206478,1483.263693206478,0.5,0.5,0,30
213723,Stephen Slocombe,1483.2975328274754,1483.263693206478,0.5,0.5,0,30
102830,Paulo Carvallo,1483.263693206478,1483.263693206478,0.5,0.5,0,30
105012,Alexander Bury,1514.571291538367,1483.2623568151225,0.5,0.5,0,60
105521,Juan Sebastian Vivanco,1483.227074627486,1483.260518092779,0.5,0.5,0,30
207841,Muhammad Shoaib,1457.2787806032015,1483.2484856121227,0.0,0.0,0,60
144776,Christophe Tholl,1441.2690349437094,1483.2380552743562,0.0,0.5,0,60
104454,Murad Inoyatov,1437.9246775965053,1483.2367478721314,0.0,0.0,0,60
207494,Dalibor Svrcina,1544.3310517793725,1483.1917155760966,0.4,0.0,0,14
127326,Ben Patael,1469.2152980504864,1483.1723634242903,0.0,0.5,0,60
200587,Brandon Holt,1415.794202906392,1483.0965155039357,0.1,0.0,0,8
202300,Phuong Van Nguyen,1483.48576634538,1483.052408092768,0.5,0.5,0,30
